0.026236125126135157; -0.00004198028792257169
0.10010090817356199; -0.00015579351295702537
0.19999999999999996; -0.00030972123533978824
0.26417759838546917; 0.0005158910938043437
0.3011099899091827; 0.1566993542809787
0.3356205852674067; 0.29809456137595836
0.3834510595358224; 0.49771269623841086
0.4324924318869829; 0.6991779637694567
0.456710393541877; 0.7989865647530392
0.4863773965691221; 0.9246727481073886
0.5995963673057518; 0.9254227959182721
0.7527749747729569; 0.9251867734106185
0.8508577194752778; 0.9241111451445132
0.85146316851665; 0.5986864834356668
0.85146316851665; 0.2972997345912908
0.8508577194752778; 0.09760883389643937
0.85146316851665; -0.0013135165643332058
0.9404641775983855; -0.001450652171546718
0.9876892028254289; -0.0015234180039460643
